seed,decision_index,n_pending,n_available,n_committed,t_features_s,t_graph_build_s,t_gnn_forward_s,t_hungarian_s,t_stages_sum_s,t_total_s,t_discrepancy_s
96102,24,21,4,4,0.001975832972675562,4.0624989196658134e-05,0.002042209031060338,7.004098733887076e-05,0.004128707980271429,0.004093875002581626,3.483297768980265e-05
96102,25,17,3,3,0.0019367500208318233,4.033301956951618e-05,0.0010807079961523414,6.554200081154704e-05,0.003123333037365228,0.003289917018264532,-0.00016658398089930415
96102,26,14,2,2,0.00193349999608472,5.87090034969151e-05,0.0013130409643054008,7.729203207418323e-05,0.003382541995961219,0.0036559169529937208,-0.0002733749570325017
96102,27,12,4,4,0.0017590420320630074,6.258295616135001e-05,0.001490916998591274,8.995801908895373e-05,0.003402500005904585,0.0031922919442877173,0.00021020806161686778
96102,28,8,5,5,0.0017435000045225024,3.8207974284887314e-05,0.0008357089827768505,6.670801667496562e-05,0.002684124978259206,0.003073040978051722,-0.00038891599979251623
96102,29,3,0,0,0.0016665829461999238,4.3417036067694426e-05,0.001349708007182926,6.758398376405239e-05,0.0031272919732145965,0.00348137499531731,-0.0003540830221027136
96102,30,3,2,2,0.0015582500491291285,5.5833952501416206e-05,0.001485500019043684,7.491599535569549e-05,0.003174500016029924,0.0030657079769298434,0.00010879203910008073
96102,31,1,2,1,0.0015625420492142439,3.8707978092134e-05,0.0009934169938787818,6.904202746227384e-05,0.0026637090486474335,0.00265820900676772,5.500041879713535e-06
96102,32,0,4,0,0.0015340409590862691,3.67090106010437e-05,0.0010883330251090229,6.36249897070229e-05,0.0027227079845033586,0.0025527499965392053,0.0001699579879641533
96102,33,0,7,0,0.0015387500170618296,3.950000973418355e-05,0.0014317499590106308,6.795901572331786e-05,0.003077959001529962,0.003069458995014429,8.500006515532732e-06
96102,34,0,13,0,0.0016655420185998082,7.349997758865356e-05,0.0015011670184321702,9.029096690937877e-05,0.0033304999815300107,0.0034089169930666685,-7.841701153665781e-05
96102,35,0,19,0,0.001650833000894636,4.208402242511511e-05,0.0013799580046907067,7.19169620424509e-05,0.0031447919900529087,0.002937000012025237,0.00020779197802767158
96102,36,0,24,0,0.0015304170083254576,5.600001895800233e-05,0.00114166596904397,6.35419855825603e-05,0.0027916249819099903,0.002606416994240135,0.00018520798766985536
